Period,Org,Org Country,Via,Dst,Dst Country,Mkt Car,Stops,Seats,Miles,Blktm,Departures,Seats_total,Remove,ASMs
2015,CUN,MX,IAH,MTJ,US,UA,1,167,1735,414,4,668,,1158980
2015,CUN,MX,DEN,OMA,US,UA,1,163,1495,544,4,653,,976235
2015,CUN,MX,"",ORD,US,AA,0,150,1446,236,497,74550,,107799300
2015,CUN,MX,DFW,ORD,US,NK,1,177,1446,409,147,26054,,37674084
2015,CUN,MX,"",ORD,US,UA,0,167,1446,235,712,118754,,171718284
2015,CUN,MX,IAD,ORD,US,UA,1,168,1446,486,71,11935,,17258010
2015,CUN,MX,SFO,PDX,US,UA,1,166,2632,669,95,15790,,41559280
2015,CUN,MX,"",PHL,US,AA,0,218,1470,215,145,31553,,46382910
2015,CUN,MX,"",PHL,US,F9,0,168,1470,214,291,48930,,71927100
2015,CUN,MX,IAH,PHL,US,UA,1,167,1470,476,5,835,,1227450
2015,CUN,MX,"",PHL,US,US,0,190,1470,220,666,126494,,185946180
2015,CUN,MX,CLT,PHL,US,US,1,189,1470,351,31,5848,,8596560
2015,CUN,MX,"",PHX,US,AA,0,176,1757,281,131,23072,,40537504
2015,CUN,MX,SFO,PHX,US,UA,1,163,1757,520,89,14503,,25481771
2015,CUN,MX,"",PHX,US,US,0,170,1757,274,486,82508,,144966556
2015,CUN,MX,"",PIT,US,DL,0,149,1398,195,14,2086,,2916228
2015,CUN,MX,IAH,PIT,US,UA,1,167,1398,445,5,835,,1167330
2015,CUN,MX,"",RDU,US,DL,0,149,1134,173,39,5811,,6589674
2015,CUN,MX,IAD,RDU,US,UA,1,164,1134,368,5,820,,929880
2015,CUN,MX,"",RFD,US,F9,0,138,1466,222,41,5658,,8294628
2015,CUN,MX,DEN,RNO,US,UA,1,167,2319,504,1,167,,387273
2015,CUN,MX,"",RSW,US,SY,0,162,498,95,24,3888,,1936224
2015,CUN,MX,EWR,SAN,US,UA,1,166,2025,619,48,7971,,16141275
2015,CUN,MX,"",SAT,US,UA,0,157,931,165,65,10195,,9491545
2015,CUN,MX,IAH,SAT,US,UA,1,167,931,387,8,1336,,1243816
2015,CUN,MX,"",SAT,US,WN,0,143,931,165,134,19162,,17839822
2015,CUN,MX,EWR,SDF,US,UA,1,213,1185,478,2,426,,504810
2015,CUN,MX,"",SEA,US,AS,0,157,2683,399,177,27789,,74557887
2015,CUN,MX,"",SEA,US,DL,0,175,2683,391,2,350,,939050
2015,CUN,MX,SFO,SEA,US,UA,1,167,2683,639,60,10005,,26843415
2015,CUN,MX,"",SFB,US,1X,0,150,639,105,103,15450,,9872550
2015,CUN,MX,"",SFO,US,UA,0,167,2405,360,456,76047,,182893035
2015,CUN,MX,EWR,SFO,US,UA,1,166,2405,614,173,28796,,69254380
2015,CUN,MX,"",SFO,US,VX,0,149,2405,372,58,8643,,20786415
2015,CUN,MX,DEN,SJC,US,UA,1,167,2375,554,2,334,,793250
2015,CUN,MX,"",SLC,US,DL,0,150,2004,294,283,42450,,85069800
2015,CUN,MX,"",SLC,US,F9,0,168,2004,309,10,1680,,3366720
2015,CUN,MX,DEN,SLC,US,UA,1,157,2004,488,3,471,,943884
2015,CUN,MX,IAH,SMF,US,UA,1,165,2388,595,146,24142,,57651096
2015,CUN,MX,DEN,SNA,US,UA,1,166,2081,527,59,9823,,20441663
2015,CUN,MX,"",STL,US,F9,0,168,1239,190,321,53934,,66824226
2015,CUN,MX,"",TPA,US,DL,0,149,550,106,33,4918,,2704900
2015,CUU,MX,IAH,BHM,US,UA,1,50,1181,393,29,1450,,1712450
2015,CUU,MX,IAH,CAE,US,UA,1,50,1504,338,4,200,,300800
2015,CUU,MX,IAH,CMH,US,UA,1,50,1521,412,4,200,,304200
2015,CUU,MX,"",DEN,US,Y4,0,174,773,128,50,8676,,6706548
2015,CUU,MX,"",DFW,US,AA,0,50,602,119,678,33900,,20407800
2015,CUU,MX,IAH,DSM,US,UA,1,50,1123,465,1,50,,56150
2015,CUU,MX,IAH,DTW,US,UA,1,50,1568,392,1,50,,78400
2015,CUU,MX,IAH,GPT,US,UA,1,50,1020,336,4,200,,204000
2015,CUU,MX,IAH,GRK,US,UA,1,50,513,359,1,50,,25650
2015,CUU,MX,IAH,GRR,US,UA,1,50,1498,368,1,50,,74900
2015,CUU,MX,"",IAH,US,UA,0,50,645,114,363,18150,,11706750
2015,CUU,MX,IAH,IND,US,UA,1,50,1351,354,4,200,,270200
2015,CUU,MX,IAH,LEX,US,UA,1,50,1385,380,2,100,,138500
2015,CUU,MX,IAH,LFT,US,UA,1,50,845,385,1,50,,42250
2015,CUU,MX,IAH,LIT,US,UA,1,50,906,406,27,1350,,1223100
2015,CUU,MX,IAH,MEM,US,UA,1,50,1032,350,2,100,,103200
2015,CUU,MX,IAH,MOB,US,UA,1,50,1070,308,2,100,,107000
2015,CUU,MX,IAH,MSP,US,UA,1,50,1316,392,9,450,,592200
2015,CUU,MX,IAH,MSY,US,UA,1,50,948,350,4,200,,189600
2015,CUU,MX,IAH,OKC,US,UA,1,50,671,305,6,300,,201300
2015,CUU,MX,IAH,OMA,US,UA,1,50,1038,436,1,50,,51900
2015,CUU,MX,IAH,ORF,US,UA,1,50,1808,384,3,150,,271200
2015,CUU,MX,IAH,PNS,US,UA,1,50,1132,321,11,550,,622600
2015,CUU,MX,IAH,RDU,US,UA,1,50,1655,390,6,300,,496500
2015,CUU,MX,IAH,RIC,US,UA,1,50,1756,418,2,100,,175600
2015,CUU,MX,IAH,SAV,US,UA,1,50,1489,348,13,650,,967850
2015,CUU,MX,IAH,STL,US,UA,1,50,1129,338,10,500,,564500
2015,CUU,MX,IAH,XNA,US,UA,1,50,851,369,6,300,,255300
2015,CZM,MX,"",ATL,US,DL,0,130,918,155,344,44761,,41090598
2015,CZM,MX,ORD,BDL,US,UA,1,167,1696,534,2,334,,566464
2015,CZM,MX,MIA,BOS,US,AA,1,129,1769,531,159,20432,,36144208
2015,CZM,MX,ORD,BOS,US,UA,1,167,1769,516,2,334,,590846
2015,CZM,MX,CLT,BUF,US,AA,1,128,1619,343,2,256,,414464
2015,CZM,MX,ORD,BWI,US,UA,1,167,1424,516,5,835,,1189040
2015,CZM,MX,ORD,CLE,US,UA,1,166,1472,421,10,1655,,2436160
2015,CZM,MX,"",CLT,US,AA,0,128,1077,171,17,2176,,2343552
2015,CZM,MX,"",CLT,US,US,0,124,1077,171,47,5828,,6276756
2015,CZM,MX,IAH,DCA,US,UA,1,167,1396,403,5,835,,1165660
2015,CZM,MX,"",DEN,US,F9,0,152,1696,253,32,4866,,8252736
2015,CZM,MX,IAH,DEN,US,UA,1,167,1696,384,1,167,,283232
2015,CZM,MX,"",DFW,US,AA,0,150,1055,179,388,58200,,61401000
2015,CZM,MX,"",DFW,US,SY,0,161,1055,166,47,7578,,7994790
2015,CZM,MX,IAH,DFW,US,UA,1,167,1055,406,1,167,,176185
2015,CZM,MX,"",DTW,US,DL,0,150,1511,226,8,1200,,1813200
2015,CZM,MX,IAH,EGE,US,UA,1,161,1771,474,24,3858,,6832518
2015,CZM,MX,"",EWR,US,UA,0,167,1581,229,8,1336,,2112216
2015,CZM,MX,IAH,EWR,US,UA,1,158,1581,484,64,10084,,15942804
2015,CZM,MX,IAH,IAD,US,UA,1,167,1391,412,3,501,,696891
2015,CZM,MX,"",IAH,US,UA,0,160,837,145,383,61418,,51406866
2015,CZM,MX,IAH,LAS,US,UA,1,163,2012,546,8,1306,,2627672
2015,CZM,MX,IAH,LAX,US,UA,1,167,2131,582,2,334,,711754
2015,CZM,MX,ORD,LGA,US,UA,1,162,1595,518,3,486,,775170
2015,CZM,MX,"",MIA,US,AA,0,129,557,101,183,23592,,13140744
2015,CZM,MX,"",MSP,US,DL,0,150,1719,248,54,8122,,13961718
2015,CZM,MX,"",MSP,US,SY,0,161,1719,242,54,8712,,14975928
2015,CZM,MX,DFW,MSP,US,SY,1,161,1719,393,25,4014,,6900066
2015,CZM,MX,IAH,MSY,US,UA,1,152,685,430,1,152,,104120
2015,CZM,MX,"",ORD,US,AA,0,150,1482,237,15,2250,,3334500
2015,CZM,MX,"",ORD,US,UA,0,165,1482,230,39,6453,,9563346
2015,CZM,MX,IAH,ORD,US,UA,1,167,1482,450,3,501,,742482
2015,CZM,MX,IAH,PDX,US,UA,1,167,2656,615,1,167,,443552
2015,CZM,MX,IAH,PHL,US,UA,1,155,1504,442,28,4331,,6513824
2015,CZM,MX,IAH,PHX,US,UA,1,161,1774,555,8,1291,,2290234
2015,CZM,MX,ORD,SEA,US,UA,1,160,2708,609,9,1443,,3907644
2015,CZM,MX,IAH,SFO,US,UA,1,161,2423,593,5,805,,1950515
2015,CZM,MX,ORD,SMF,US,UA,1,167,2407,669,1,167,,401969
2015,CZM,MX,IAH,SNA,US,UA,1,167,2096,592,1,167,,350032
2015,CZM,MX,IAH,TUL,US,UA,1,152,1209,314,7,1064,,1286376
2015,DGO,MX,LAX,HDN,US,UA,1,66,1141,524,3,198,,225918
2015,DGO,MX,"",IAH,US,UA,0,50,694,123,77,3850,,2671900
2015,DGO,MX,"",LAX,US,UA,0,66,1076,176,64,4224,,4545024
2015,DGO,MX,IAH,LIT,US,UA,1,50,1039,382,1,50,,51950
2015,DGO,MX,"",MDW,US,Y4,0,144,1553,219,7,1008,,1565424
2015,DGO,MX,IAH,MFE,US,UA,1,50,417,313,3,150,,62550
2015,DGO,MX,LAX,MTJ,US,UA,1,66,1012,529,3,198,,200376
2015,DGO,MX,IAH,ORF,US,UA,1,50,1891,445,1,50,,94550
2015,DGO,MX,LAX,PHX,US,UA,1,66,786,467,5,330,,259380
2015,DGO,MX,IAH,SAV,US,UA,1,50,1519,446,1,50,,75950
2015,GDL,MX,"",ATL,US,DL,0,156,1468,208,439,68598,,100701864
2015,GDL,MX,IAH,ATL,US,UA,1,126,1468,394,3,378,,554904
2015,GDL,MX,PHX,AUS,US,AA,1,86,754,373,59,5074,,3825796
2015,GDL,MX,IAH,AUS,US,UA,1,113,754,337,47,5306,,4000724
2015,GDL,MX,PHX,AUS,US,US,1,79,754,374,12,948,,714792
2015,GDL,MX,IAH,BHM,US,UA,1,50,1355,321,1,50,,67750
2015,GDL,MX,IAH,BOS,US,UA,1,135,2403,468,31,4196,,10082988
2015,GDL,MX,IAH,BWI,US,UA,1,129,2036,422,2,258,,525288
2015,GDL,MX,IAH,CLE,US,UA,1,135,1911,429,52,7044,,13461084
2015,GDL,MX,IAH,CRP,US,UA,1,50,619,439,1,50,,30950
2015,GDL,MX,IAH,DCA,US,UA,1,133,2008,416,22,2928,,5879424
2015,GDL,MX,"",DEN,US,AM,0,124,1337,210,2,248,,331576
2015,GDL,MX,IAH,DEN,US,UA,1,141,1337,419,7,987,,1319619
2015,GDL,MX,"",DEN,US,Y4,0,168,1337,203,100,16836,,22509732
2015,GDL,MX,"",DFW,US,AA,0,132,936,159,741,97588,,91342368
2015,GDL,MX,IAH,DFW,US,UA,1,118,936,332,23,2714,,2540304
2015,GDL,MX,"",DFW,US,VB,0,148,936,144,60,8880,,8311680
2015,GDL,MX,"",DFW,US,Y4,0,157,936,155,105,16486,,15430896
2015,GDL,MX,IAH,DSM,US,UA,1,50,1557,468,2,100,,155700
2015,GDL,MX,IAH,ELP,US,UA,1,50,802,458,2,100,,80200
2015,GDL,MX,IAH,EWR,US,UA,1,130,2203,464,23,2982,,6569346
2015,GDL,MX,"",FAT,US,AM,0,158,1495,232,215,33954,,50761230
2015,GDL,MX,"",FAT,US,Y4,0,174,1495,227,356,61848,,92462760
2015,GDL,MX,IAH,FLL,US,UA,1,132,1515,383,17,2249,,3407235
2015,GDL,MX,"",FLL,US,Y4,0,174,1515,212,105,18246,,27642690
2015,GDL,MX,IAH,GPT,US,UA,1,50,1117,336,2,100,,111700
2015,GDL,MX,IAH,GRK,US,UA,1,50,804,378,2,100,,80400
2015,GDL,MX,IAH,GUC,US,UA,1,138,1262,475,2,276,,348312
2015,GDL,MX,"",IAH,US,UA,0,89,820,135,1445,128231,,105149420
2015,GDL,MX,"",IAH,US,VB,0,150,820,142,127,18988,,15570160
2015,GDL,MX,"",IAH,US,Y4,0,157,820,131,117,18334,,15033880
2015,GDL,MX,IAH,IND,US,UA,1,118,1664,419,31,3650,,6073600
2015,GDL,MX,IAH,JAX,US,UA,1,50,1509,368,1,50,,75450
2015,GDL,MX,MTY,JFK,US,AM,1,83,2220,417,365,30229,,67108380
2015,GDL,MX,"",JFK,US,Y4,0,173,2220,299,73,12654,,28091880
2015,GDL,MX,IAH,LAS,US,UA,1,129,1290,532,2,258,,332820
2015,GDL,MX,"",LAS,US,Y4,0,174,1290,203,403,69942,,90225180
2015,GDL,MX,"",LAX,US,AA,0,128,1307,217,211,26992,,35278544
2015,GDL,MX,"",LAX,US,AM,0,159,1307,217,757,120661,,157703927
2015,GDL,MX,"",LAX,US,AS,0,165,1307,207,365,60137,,78599059
2015,GDL,MX,"",LAX,US,DL,0,176,1307,207,462,81125,,106030375
2015,GDL,MX,IAH,LAX,US,UA,1,138,1307,561,3,414,,541098
2015,GDL,MX,"",LAX,US,Y4,0,174,1307,210,964,167418,,218815326
2015,GDL,MX,IAH,LBB,US,UA,1,50,911,419,2,100,,91100
2015,GDL,MX,IAH,LEX,US,UA,1,50,1646,358,11,550,,905300
2015,GDL,MX,IAH,LGA,US,UA,1,129,2220,468,8,1032,,2291040
2015,GDL,MX,PHX,LGB,US,AA,1,86,1291,326,52,4472,,5773352
2015,GDL,MX,PHX,LGB,US,US,1,79,1291,330,12,948,,1223868
2015,GDL,MX,IAH,LIT,US,UA,1,50,1190,397,6,300,,357000
2015,GDL,MX,IAH,MAF,US,UA,1,50,791,417,2,100,,79100
2015,GDL,MX,IAH,MCI,US,UA,1,120,1392,420,35,4184,,5824128
2015,GDL,MX,IAH,MCO,US,UA,1,129,1483,395,2,258,,382614
2015,GDL,MX,"",MCO,US,Y4,0,172,1483,231,110,18966,,28126578
2015,GDL,MX,"",MDW,US,Y4,0,144,1726,243,367,52768,,91077568
2015,GDL,MX,IAH,MEM,US,UA,1,50,1289,343,4,200,,257800
2015,GDL,MX,IAH,MFE,US,UA,1,50,505,426,2,100,,50500
2015,GDL,MX,IAH,MIA,US,UA,1,120,1503,375,19,2278,,3423834
2015,GDL,MX,IAH,MLU,US,UA,1,50,1079,337,4,200,,215800
2015,GDL,MX,IAH,MOB,US,UA,1,50,1169,335,2,100,,116900
2015,GDL,MX,"",OAK,US,Y4,0,174,1640,243,494,85734,,140603760
2015,GDL,MX,IAH,OMA,US,UA,1,50,1499,411,2,100,,149900
2015,GDL,MX,"",ONT,US,AM,0,156,1279,190,215,33630,,43012770
2015,GDL,MX,"",ONT,US,Y4,0,174,1279,191,222,38556,,49313124
2015,GDL,MX,"",ORD,US,AM,0,153,1731,247,365,55910,,96780210
2015,GDL,MX,IAH,ORD,US,UA,1,125,1731,433,17,2126,,3680106
2015,GDL,MX,"",ORD,US,Y4,0,171,1731,238,104,17832,,30867192
2015,GDL,MX,IAH,PBI,US,UA,1,110,1526,411,7,770,,1175020
2015,GDL,MX,IAH,PDX,US,UA,1,120,2047,504,2,240,,491280
2015,GDL,MX,"",PDX,US,Y4,0,171,2047,292,157,26880,,55023360
2015,GDL,MX,IAH,PHL,US,UA,1,135,2126,444,13,1758,,3737508
2015,GDL,MX,"",PHX,US,AA,0,94,1039,166,159,14892,,15472788
2015,GDL,MX,IAH,PHX,US,UA,1,120,1039,476,5,600,,623400
2015,GDL,MX,"",PHX,US,US,0,110,1039,166,648,71104,,73877056
2015,GDL,MX,"",PHX,US,Y4,0,174,1039,170,153,26574,,27610386
2015,GDL,MX,IAH,PIT,US,UA,1,120,1934,463,1,120,,232080
2015,GDL,MX,IAH,PNS,US,UA,1,50,1214,344,25,1250,,1517500
2015,GDL,MX,IAH,RIC,US,UA,1,50,1947,430,3,150,,292050
2015,GDL,MX,PHX,RNO,US,AA,1,128,1632,361,15,1920,,3133440
2015,GDL,MX,"",RNO,US,Y4,0,172,1632,257,113,19488,,31804416
2015,GDL,MX,IAH,RSW,US,UA,1,120,1424,402,1,120,,170880
2015,GDL,MX,IAH,SAN,US,UA,1,120,1200,443,1,120,,144000
2015,GDL,MX,"",SAN,US,Y4,0,173,1200,181,36,6240,,7488000
2015,GDL,MX,"",SAT,US,4O,0,150,692,121,110,16500,,11418000
2015,GDL,MX,MTY,SAT,US,AM,1,50,692,312,5,250,,173000
2015,GDL,MX,IAH,SAT,US,UA,1,118,692,368,29,3428,,2372176
2015,GDL,MX,"",SAT,US,Y4,0,174,692,115,145,25182,,17425944
2015,GDL,MX,IAH,SAV,US,UA,1,50,1580,370,49,2450,,3871000
2015,GDL,MX,PHX,SBA,US,US,1,79,1391,343,1,79,,109889
2015,GDL,MX,IAH,SDF,US,UA,1,50,1607,381,1,50,,80350
2015,GDL,MX,IAH,SEA,US,UA,1,126,2140,646,3,378,,808920
2015,GDL,MX,"",SFO,US,AM,0,159,1643,254,290,46184,,75880312
2015,GDL,MX,IAH,SFO,US,UA,1,134,1643,564,4,534,,877362
2015,GDL,MX,"",SJC,US,AS,0,157,1611,230,315,49455,,79672005
2015,GDL,MX,"",SJC,US,Y4,0,174,1611,235,385,66894,,107766234
2015,GDL,MX,"",SLC,US,DL,0,102,1489,223,146,14870,,22141430
2015,GDL,MX,"",SMF,US,AM,0,159,1660,255,282,44976,,74660160
2015,GDL,MX,"",SMF,US,Y4,0,174,1660,250,273,47406,,78693960
2015,GDL,MX,IAH,SNA,US,UA,1,144,1272,576,2,287,,365064
2015,GDL,MX,IAH,STL,US,UA,1,50,1474,356,37,1850,,2726900
2015,GDL,MX,IAH,TPA,US,UA,1,137,1402,381,29,3966,,5560332
2015,GDL,MX,IAH,TUL,US,UA,1,50,1171,340,1,50,,58550
2015,GDL,MX,PHX,TUS,US,US,1,78,928,299,30,2334,,2165952
2015,GDL,MX,IAH,VPS,US,UA,1,50,1249,329,4,200,,249800
2015,GDL,MX,IAH,XNA,US,UA,1,50,1203,384,3,150,,180450
2015,HMO,MX,"",LAX,US,AM,0,50,547,115,365,18250,,9982750
2015,HMO,MX,"",PHX,US,AA,0,50,305,78,120,6000,,1830000
2015,HMO,MX,"",PHX,US,US,0,50,305,76,297,14850,,4529250
2015,HMO,MX,"",PHX,US,Y4,0,162,305,84,13,2112,,644160
2015,HMO,MX,PHX,TUS,US,US,1,50,208,183,4,200,,41600
2015,HUX,MX,IAH,ATL,US,UA,1,66,1437,447,1,66,,94842
2015,HUX,MX,IAH,BFL,US,UA,1,66,1955,616,1,66,,129030
2015,HUX,MX,IAH,CRP,US,UA,1,66,832,447,4,264,,219648
2015,HUX,MX,IAH,CVG,US,UA,1,50,1753,399,1,50,,87650
2015,HUX,MX,IAH,GPT,US,UA,1,50,1108,463,2,100,,110800
2015,HUX,MX,"",IAH,US,UA,0,53,983,164,134,7036,,6916388
2015,HUX,MX,IAH,JAX,US,UA,1,66,1371,419,1,66,,90486
2015,HUX,MX,IAH,LRD,US,UA,1,50,838,462,4,200,,167600
2015,HUX,MX,IAH,MOB,US,UA,1,50,1147,467,2,100,,114700
2015,HUX,MX,"",MSP,US,SY,0,162,2017,265,14,2268,,4574556
2015,HUX,MX,"",STL,US,F9,0,138,1625,239,10,1380,,2242500
2015,HUX,MX,IAH,VPS,US,UA,1,50,1188,408,56,2800,,3326400
2015,LAP,MX,"",LAX,US,AM,0,99,836,141,13,1287,,1075932
2015,LTO,MX,"",LAX,US,AS,0,84,692,144,304,25639,,17742188
2015,MEX,MX,IAH,ABQ,US,UA,1,70,1171,395,12,846,,990666
2015,MEX,MX,ORD,ALB,US,UA,1,137,2178,477,21,2876,,6263928
2015,MEX,MX,"",ATL,US,DL,0,127,1331,198,2020,256047,,340798557
2015,MEX,MX,IAH,ATL,US,UA,1,115,1331,390,12,1380,,1836780
2015,MEX,MX,IAH,AUS,US,UA,1,88,747,290,5,438,,327186
2015,MEX,MX,"",AUS,US,VW,0,48,747,135,3,144,,107568
2015,MEX,MX,IAH,BHM,US,UA,1,66,1234,396,15,990,,1221660
2015,MEX,MX,IAH,BNA,US,UA,1,66,1376,397,7,462,,635712
2015,MEX,MX,"",BOS,US,AM,0,126,2275,316,167,20989,,47749975
2015,MEX,MX,EWR,BOS,US,UA,1,129,2275,492,312,40294,,91668850
2015,MEX,MX,IAH,BRO,US,UA,1,50,458,394,1,50,,22900
2015,MEX,MX,PHX,BWI,US,AA,1,150,1906,544,14,2100,,4002600
2015,MEX,MX,ORD,BWI,US,UA,1,130,1906,449,5,650,,1238900
2015,MEX,MX,PHX,BWI,US,US,1,150,1906,546,5,750,,1429500
2015,MEX,MX,IAH,CHS,US,UA,1,67,1497,375,86,5728,,8574816
2015,MEX,MX,EWR,CLE,US,UA,1,117,1823,530,168,19682,,35880286
2015,MEX,MX,PHX,CLE,US,US,1,124,1823,525,4,496,,904208
2015,MEX,MX,"",CLT,US,AA,0,132,1551,221,75,9908,,15367308
2015,MEX,MX,ORD,CLT,US,UA,1,152,1551,472,2,304,,471504
2015,MEX,MX,"",CLT,US,US,0,126,1551,226,247,31096,,48229896
2015,MEX,MX,IAH,COS,US,UA,1,66,1379,394,2,132,,182028
2015,MEX,MX,IAH,CVG,US,UA,1,66,1603,429,5,330,,528990
2015,MEX,MX,IAH,DCA,US,UA,1,127,1877,476,7,890,,1670530
2015,MEX,MX,"",DEN,US,AM,0,146,1448,234,124,18099,,26207352
2015,MEX,MX,GDL,DEN,US,AM,1,124,1448,360,2,248,,359104
2015,MEX,MX,"",DEN,US,UA,0,124,1448,227,55,6824,,9881152
2015,MEX,MX,IAH,DEN,US,UA,1,134,1448,476,82,11024,,15962752
2015,MEX,MX,"",DEN,US,Y4,0,173,1448,226,101,17496,,25334208
2015,MEX,MX,"",DFW,US,AA,0,150,937,165,1792,268800,,251865600
2015,MEX,MX,"",DFW,US,AM,0,99,937,167,731,72355,,67796635
2015,MEX,MX,IAH,DSM,US,UA,1,50,1559,373,3,150,,233850
2015,MEX,MX,"",DTW,US,DL,0,135,1820,258,358,48378,,88047960
2015,MEX,MX,IAH,DTW,US,UA,1,75,1820,490,8,600,,1092000
2015,MEX,MX,IAH,EGE,US,UA,1,152,1471,496,3,456,,670776
2015,MEX,MX,"",EWR,US,UA,0,130,2075,284,730,94708,,196519100
2015,MEX,MX,IAH,EWR,US,UA,1,130,2075,584,50,6490,,13466750
2015,MEX,MX,"",FLL,US,B6,0,150,1287,192,91,13650,,17567550
2015,MEX,MX,IAH,FLL,US,UA,1,145,1287,506,5,726,,934362
2015,MEX,MX,"",FLL,US,Y4,0,174,1287,196,205,35622,,45845514
2015,MEX,MX,IAH,GRR,US,UA,1,66,1800,399,1,66,,118800
2015,MEX,MX,IAH,HDN,US,UA,1,152,1531,486,1,152,,232712
2015,MEX,MX,"",HOU,US,WN,0,143,743,135,77,11011,,8181173
2015,MEX,MX,IAH,HRL,US,UA,1,50,477,391,1,50,,23850
2015,MEX,MX,"",IAD,US,AM,0,127,1864,270,331,41946,,78187344
2015,MEX,MX,"",IAD,US,UA,0,141,1864,259,365,51326,,95671664
2015,MEX,MX,IAH,IAD,US,UA,1,130,1864,462,15,1946,,3627344
2015,MEX,MX,"",IAH,US,4O,0,98,765,122,435,42630,,32611950
2015,MEX,MX,"",IAH,US,AM,0,99,765,140,1684,166152,,127106280
2015,MEX,MX,"",IAH,US,UA,0,104,765,136,2641,273880,,209518200
2015,MEX,MX,IAH,IND,US,UA,1,114,1593,480,17,1932,,3077676
2015,MEX,MX,IAH,JAX,US,UA,1,66,1326,354,25,1650,,2187900
2015,MEX,MX,"",JFK,US,4O,0,150,2090,287,650,97500,,203775000
2015,MEX,MX,"",JFK,US,AM,0,190,2090,294,1460,277726,,580447340
2015,MEX,MX,"",JFK,US,DL,0,177,2090,295,388,68839,,143873510
2015,MEX,MX,"",LAS,US,AM,0,153,1507,251,1087,166205,,250470935
2015,MEX,MX,MTY,LAS,US,AM,1,160,1507,360,107,17153,,25849571
2015,MEX,MX,SFO,LAS,US,UA,1,138,1507,518,45,6194,,9334358
2015,MEX,MX,"",LAS,US,Y4,0,171,1507,238,463,79092,,119191644
2015,MEX,MX,"",LAX,US,AA,0,150,1552,259,238,35700,,55406400
2015,MEX,MX,"",LAX,US,AM,0,165,1552,255,2162,356348,,553052096
2015,MEX,MX,"",LAX,US,AS,0,157,1552,250,245,38465,,59697680
2015,MEX,MX,"",LAX,US,UA,0,133,1552,244,365,48524,,75309248
2015,MEX,MX,IAH,LAX,US,UA,1,128,1552,514,45,5748,,8920896
2015,MEX,MX,"",LAX,US,Y4,0,172,1552,248,322,55242,,85735584
2015,MEX,MX,IAH,LFT,US,UA,1,66,865,317,2,132,,114180
2015,MEX,MX,DEN,LGA,US,UA,1,126,2091,471,103,12954,,27086814
2015,MEX,MX,"",MCO,US,AM,0,151,1279,196,813,122621,,156832259
2015,MEX,MX,"",MCO,US,B6,0,150,1279,196,91,13650,,17458350
2015,MEX,MX,IAH,MCO,US,UA,1,147,1279,366,6,880,,1125520
2015,MEX,MX,"",MCO,US,Y4,0,172,1279,196,258,44292,,56649468
2015,MEX,MX,ORD,MDT,US,UA,1,131,1948,470,6,784,,1527232
2015,MEX,MX,IAH,MEM,US,UA,1,66,1212,360,6,396,,479952
2015,MEX,MX,IAH,MFE,US,UA,1,71,468,292,11,778,,364104
2015,MEX,MX,"",MFE,US,VW,0,48,468,130,258,12384,,5795712
2015,MEX,MX,"",MIA,US,4O,0,150,1273,181,909,136350,,173573550
2015,MEX,MX,"",MIA,US,AA,0,150,1273,188,1459,218850,,278596050
2015,MEX,MX,"",MIA,US,AM,0,145,1273,192,1278,185764,,236477572
2015,MEX,MX,MID,MIA,US,AM,1,99,1273,290,212,20988,,26717724
2015,MEX,MX,IAH,MIA,US,UA,1,137,1273,440,18,2470,,3144310
2015,MEX,MX,IAH,MKE,US,UA,1,66,1748,517,1,66,,115368
2015,MEX,MX,IAH,MOB,US,UA,1,66,1029,347,1,66,,67914
2015,MEX,MX,DTW,MSP,US,DL,1,126,1788,471,81,10206,,18248328
2015,MEX,MX,IAH,MSP,US,UA,1,134,1788,515,7,936,,1673568
2015,MEX,MX,IAH,MSY,US,UA,1,68,913,391,22,1506,,1374978
2015,MEX,MX,"",OAK,US,Y4,0,173,1878,279,67,11586,,21758508
2015,MEX,MX,"",ONT,US,AM,0,153,1520,227,110,16789,,25519280
2015,MEX,MX,GDL,ONT,US,AM,1,124,1520,324,5,620,,942400
2015,MEX,MX,"",ORD,US,AA,0,150,1687,249,348,52200,,88061400
2015,MEX,MX,"",ORD,US,AM,0,150,1687,250,1007,151465,,255521455
2015,MEX,MX,MLM,ORD,US,AM,1,128,1687,351,37,4754,,8019998
2015,MEX,MX,"",ORD,US,UA,0,139,1687,251,365,50562,,85298094
2015,MEX,MX,EWR,ORD,US,UA,1,132,1687,592,135,17772,,29981364
2015,MEX,MX,"",ORD,US,Y4,0,171,1687,244,287,49182,,82970034
2015,MEX,MX,IAH,PBI,US,UA,1,120,1303,469,5,600,,781800
2015,MEX,MX,SFO,PDX,US,UA,1,134,2248,605,8,1072,,2409856
2015,MEX,MX,IAH,PHL,US,UA,1,131,1996,478,10,1308,,2610768
2015,MEX,MX,"",PHX,US,AA,0,134,1252,208,152,20402,,25543304
2015,MEX,MX,IAH,PHX,US,UA,1,77,1252,397,19,1470,,1840440
2015,MEX,MX,"",PHX,US,US,0,125,1252,208,529,65960,,82581920
2015,MEX,MX,ORD,PIT,US,UA,1,138,1831,481,4,552,,1010712
2015,MEX,MX,PHX,PIT,US,US,1,124,1831,518,1,124,,227044
2015,MEX,MX,SFO,PSP,US,UA,1,125,1460,484,7,876,,1278960
